"time","powercon3.negFlow.y","powercon3.posFlow.y","powercon2.negFlow.y","powercon2.posFlow.y","powercon1.negFlow.y","powercon1.posFlow.y","der(powercon3.negFlow.y)","der(powercon3.posFlow.y)","der(powercon2.negFlow.y)","der(powercon2.posFlow.y)","der(powercon1.negFlow.y)","der(powercon1.posFlow.y)","powercon3.posPower.y","powercon3.negPower.y","powercon3.negPower.u","powercon3.y","eta2.switch1.u3","eta2.switch1.u1","powercon2.posPower.y","powercon2.negPower.y","powercon2.negPower.u","powercon2.y","eta1.switch1.u3","eta1.switch1.u1","powercon1.posPower.y","powercon1.negPower.y","powercon1.negPower.u","signalsource1.pulse1.T0","signalsource1.pulse1.y","signalsource1.trapezoid1.T0","signalsource1.trapezoid1.y","signalsource1.sine1.y","signalsource1.add3.u2","signalsource1.add3.u1","signalsource1.y","signalsource1.pulse1.T_width","signalsource1.trapezoid1.counter2","signalsource1.trapezoid1.counter","eta2.switch1.u2","eta1.switch1.u2","signalsource1.const.y","eta1.const.y","eta2.const.y","signalsource1.add2.y","signalsource1.add1.y","signalsource1.add3.y","signalsource1.add2.u2","signalsource1.add2.u1","signalsource1.add1.u2","signalsource1.add1.u1","powercon1.negFlow.u","powercon1.posFlow.u","powercon1.gain2.u","powercon1.posPower.u","powercon1.u","powercon1.gain2.y","eta1.gain2.y","eta1.gain1.y","eta1.gain1.u","eta1.gain2.u","eta1.greaterequal1.u1","eta1.switch1.y","eta1.greaterequal1.u2","powercon2.negFlow.u","powercon2.posFlow.u","powercon2.gain2.u","powercon2.posPower.u","powercon2.u","powercon2.gain2.y","eta2.gain2.y","eta2.gain1.y","eta2.gain1.u","eta2.gain2.u","eta2.greaterequal1.u1","eta2.switch1.y","eta2.greaterequal1.u2","powercon3.negFlow.u","powercon3.posFlow.u","powercon3.gain2.u","powercon3.posPower.u","powercon3.u","powercon3.gain2.y","eta2.y","eta2.u","eta1.y","eta1.u","powercon1.y","eta1.greaterequal1.y","eta2.greaterequal1.y",
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3.125,-3.125,-3.125,-2,0,1,2.5,-2.5,-2.5,-0.4,0,1,1,0.25,0,0,0,0,0,-1,-1,0.5,-1,-1,0,0,-2.5,0,-3.125,0,-1,-1,0,0,-2.5,0,1,0,-1,-1,-1,1,-2.5,-0.4,-1,-1,-1,-2.5,0,1,0,-2.5,-2.5,-2.5,2.5,-3.125,-2,-2.5,-2.5,-2.5,-3.125,-3.125,1,0,-3.125,-3.125,-3.125,3.125,-3.125,-2.5,-2.5,-1,-1,0,0,
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3.125,-3.125,-3.125,-2,0,1,2.5,-2.5,-2.5,-0.4,0,1,1,0.25,0,0,0,0,0,-1,-1,0.5,-1,-1,0,0,-2.5,3.066364842745801e-266,1.485397064940387e-313,0,-1,-1,0,0,-2.5,0,1,0,-1,-1,-1,1,-2.5,-0.4,-1,-1,-1,-2.5,3.066364842745801e-266,1,0,-2.5,-2.5,-2.5,2.5,-3.125,-2,-2.5,-2.5,-2.5,-3.125,1.485397064940387e-313,1,0,-3.125,-3.125,-3.125,3.125,-3.125,-2.5,-2.5,-1,-1,0,0,
7.450580596923829e-10,7.450580596923829e-10,0,7.450580596923829e-10,0,7.450580596923829e-10,0,1,0,1,0,1,0,0,1,3.125,-3.125,-3.125,-2,0,1,2.5,-2.5,-2.5,-0.4,0,1,1,0.25,0,0,0,0,0,-1,-1,0.5,-1,-1,0,0,-2.5,3.066364842745801e-266,1.485397064940387e-313,0,-1,-1,0,0,-2.5,0,1,0,-1,-1,-1,1,-2.5,-0.4,-1,-1,-1,-2.5,3.066364842745801e-266,1,0,-2.5,-2.5,-2.5,2.5,-3.125,-2,-2.5,-2.5,-2.5,-3.125,1.485397064940387e-313,1,0,-3.125,-3.125,-3.125,3.125,-3.125,-2.5,-2.5,-1,-1,0,0,
0.1,0.1,0,0.1,0,0.1,0,1,0,1,0,1,0,0,1,3.125,-3.125,-3.125,-2,0,1,2.5,-2.5,-2.5,-0.4,0,1,1,0.25,0,0,0,0,0,-1,-1,0.5,-1,-1,0,0,-2.5,0,-3.125,0,-1,-1,0,0,-2.5,0,1,0,-1,-1,-1,1,-2.5,-0.4,-1,-1,-1,-2.5,0,1,0,-2.5,-2.5,-2.5,2.5,-3.125,-2,-2.5,-2.5,-2.5,-3.125,-3.125,1,0,-3.125,-3.125,-3.125,3.125,-3.125,-2.5,-2.5,-1,-1,0,0,
0.1,0.1,0,0.1,0,0.1,0,1,0,1,0,1,0,0,1,3.125,-3.125,-3.125,-2,0,1,2.5,-2.5,-2.5,-0.4,0,1,1,0.25,0,0,0,0,0,-1,-1,0.5,-1,-1,0,0,-2.5,0,-3.125,0,-1,-1,0,0,-2.5,0,1,0,-1,-1,-1,1,-2.5,-0.4,-1,-1,-1,-2.5,0,1,0,-2.5,-2.5,-2.5,2.5,-3.125,-2,-2.5,-2.5,-2.5,-3.125,-3.125,1,0,-3.125,-3.125,-3.125,3.125,-3.125,-2.5,-2.5,-1,-1,0,0,
0.1000000007450581,0.1000000007450581,0,0.1000000007450581,0,0.1000000007450581,0,1,0,1,0,1,0,0,1,3.125,-3.125,-3.125,-2,0,1,2.5,-2.5,-2.5,-0.4,0,1,1,0.25,0,0,0,0,0,-1,-1,0.5,-1,-1,0,0,-2.5,0,-3.125,0,-1,-1,0,0,-2.5,0,1,0,-1,-1,-1,1,-2.5,-0.4,-1,-1,-1,-2.5,0,1,0,-2.5,-2.5,-2.5,2.5,-3.125,-2,-2.5,-2.5,-2.5,-3.125,-3.125,1,0,-3.125,-3.125,-3.125,3.125,-3.125,-2.5,-2.5,-1,-1,0,0,
0.2,0.2,0,0.2,0,0.2,0,1,0,1,0,1,0,0,1,3.125,-3.125,-3.125,-2,0,1,2.5,-2.5,-2.5,-0.4,0,1,1,0.25,0,0,0,0,0,-1,-1,0.5,-1,-1,0,0,-2.5,3.066364842745801e-266,1.485397064940387e-313,0,-1,-1,0,0,-2.5,0,1,0,-1,-1,-1,1,-2.5,-0.4,-1,-1,-1,-2.5,3.066364842745801e-266,1,0,-2.5,-2.5,-2.5,2.5,-3.125,-2,-2.5,-2.5,-2.5,-3.125,1.485397064940387e-313,1,0,-3.125,-3.125,-3.125,3.125,-3.125,-2.5,-2.5,-1,-1,0,0,
0.25,0.25,0,0.25,0,0.25,0,1,0,1,0,1,0,0,1,3.125,-3.125,-3.125,-2,0,1,2.5,-2.5,-2.5,-0.4,0,1,1,0.25,0,0,0,0,0,-1,-1,0.5,-1,-1,0,0,-2.5,0,-3.125,0,-1,-1,0,0,-2.5,0,1,0,-1,-1,-1,1,-2.5,-0.4,-1,-1,-1,-2.5,0,1,0,-2.5,-2.5,-2.5,2.5,-3.125,-2,-2.5,-2.5,-2.5,-3.125,-3.125,1,0,-3.125,-3.125,-3.125,3.125,-3.125,-2.5,-2.5,-1,-1,0,0,
0.25,0.25,0,0.25,0,0.25,0,0,0.3200000000000001,0,0.4,0,1,0.3200000000000001,0,-0.3200000000000001,0.3200000000000001,0.5,0.3200000000000001,0.4,0,-0.4,0.4,2.5,0.4,1,0,-1,0.25,2,0,0,0,2,-1,1,0.5,-1,-1,1,1,0.4,0,-3.125,2,-1,1,0,2,0.4,0,0,1,1,1,1,-1,2.5,0.4,1,1,1,0.4,0,0,0.4,0.4,0.4,0.4,-0.4,0.5,0.3200000000000001,0.4,0.4,0.4,0.3200000000000001,-3.125,0,0.3200000000000001,0.3200000000000001,0.3200000000000001,0.3200000000000001,-0.3200000000000001,0.3200000000000001,0.4,0.4,1,1,1,1,
0.25,0.25,0,0.25,0,0.25,0,0,0.3200000000000001,0,0.4,0,1,0.3200000000000001,0,-0.3200000000000001,0.3200000000000001,0.5,0.3200000000000001,0.4,0,-0.4,0.4,2.5,0.4,1,0,-1,0.25,2,0,0,0,2,-1,1,0.5,-1,-1,1,1,0.4,0,0.5,2,-1,1,0,2,0.4,0,0,1,1,1,1,-1,2.5,0.4,1,1,1,0.4,0,0,0.4,0.4,0.4,0.4,-0.4,0.5,0.3200000000000001,0.4,0.4,0.4,0.3200000000000001,0.5,0,0.3200000000000001,0.3200000000000001,0.3200000000000001,0.3200000000000001,-0.3200000000000001,0.3200000000000001,0.4,0.4,1,1,1,1,
0.25,0.25,0,0.25,0,0.25,0,0,0.3200000000000001,0,0.4,0,1,0.3200000000000001,0,-0.3200000000000001,0.3200000000000001,0.5,0.3200000000000001,0.4,0,-0.4,0.4,2.5,0.4,1,0,-1,0.25,2,0,0,0,2,-1,1,0.5,-1,-1,1,1,0.4,0,0.5,2,-1,1,0,2,0.4,0,0,1,1,1,1,-1,2.5,0.4,1,1,1,0.4,0,0,0.4,0.4,0.4,0.4,-0.4,0.5,0.3200000000000001,0.4,0.4,0.4,0.3200000000000001,0.5,0,0.3200000000000001,0.3200000000000001,0.3200000000000001,0.3200000000000001,-0.3200000000000001,0.3200000000000001,0.4,0.4,1,1,1,1,
